cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL,base_battery,profile_type
290,1.355782854742659,,30.65673212190427,1.292670510306445,,0.7382168603630638,62,B0005_E08,False,B0005,Eco
291,1.3544295063210556,,28.277243480077992,0.8087716344628291,,0.7373286346630673,61,B0005_E08,False,B0005,Eco
292,1.3516373288382937,,29.541083741695022,1.1248459694321935,,0.7360295445050492,60,B0005_E08,False,B0005,Eco
293,1.3488031043695974,,28.739956371113223,0.9803276300599496,,0.7346873507907835,59,B0005_E08,False,B0005,Eco
294,1.3463009588146373,,28.482182796621593,0.9524367485177068,,0.7331968740377712,58,B0005_E08,False,B0005,Eco
295,1.3433455373705874,,29.26675356292047,1.1529025659545251,,0.7317790212666696,57,B0005_E08,False,B0005,Eco
296,1.3406391968387414,,27.59852123236758,0.7813486303840905,,0.7305200804923269,56,B0005_E08,False,B0005,Eco
297,1.3383471295953502,,30.272006211211497,1.3261975640240629,,0.729535241577561,55,B0005_E08,False,B0005,Eco
298,1.3385857293700736,,27.039692102393523,0.6141901007827374,,0.7295550281602704,54,B0005_E08,False,B0005,Eco
299,1.337879745854072,,31.26321624440745,1.4963483335454089,,0.7292527417448069,53,B0005_E08,False,B0005,Eco
300,1.335822643564697,,26.35675159086415,0.4408801777604509,,0.727931602130734,52,B0005_E08,False,B0005,Eco
301,1.3334966608773609,,31.99659841957736,1.668760116741872,,0.7266358491086521,51,B0005_E08,False,B0005,Eco
302,1.3305918636234817,,25.32083763720253,0.2690441200226788,,0.7253054272101054,50,B0005_E08,False,B0005,Eco
303,1.3281655831840975,,32.544998793873944,1.8381732522058216,,0.723954243586944,49,B0005_E08,False,B0005,Eco
304,1.325348075079406,,24.207589546609626,0.093062661812733,,0.7225352768578985,48,B0005_E08,False,B0005,Eco
305,1.3233839437304225,,33.210500438969476,2.0067991805615617,,0.7210718223581486,47,B0005_E08,False,B0005,Eco
306,1.320656050210922,,23.998831128365975,0.0826807608098089,,0.719794441735249,46,B0005_E08,False,B0005,Eco
307,1.318123066119285,,32.56638592124566,1.8508419492483468,,0.7182676360079899,45,B0005_E08,False,B0005,Eco
308,1.3177495533629708,,25.159397861266765,0.2554396028619469,,0.7183754946190479,44,B0005_E08,False,B0005,Eco
309,1.3176240931801402,,31.99397694471973,1.6745548019504934,,0.7184220373757755,43,B0005_E08,False,B0005,Eco
310,1.3177543406465606,,26.826463050095153,0.4229973184403272,,0.7183171683440474,42,B0005_E08,False,B0005,Eco
311,1.317372488207331,,31.387756379863205,1.5049099981573733,,0.718331833703337,41,B0005_E08,False,B0005,Eco
312,1.3194400221305311,,26.894898314632584,0.595313466722509,,0.7194360752921369,40,B0005_E08,False,B0005,Eco
313,1.3224221553274158,,30.120318740095403,1.3347680655546186,,0.7207827549749919,39,B0005_E08,False,B0005,Eco
314,1.3345461694884957,,27.656128977558584,0.7689836247640244,,0.7274233787975799,38,B0005_E08,False,B0005,Eco
315,1.3512524172604503,,29.5323104899644,1.1610226930151195,,0.7368836840744843,37,B0005_E08,False,B0005,Eco
316,1.3541231394890276,,28.51622548849455,0.9419601854626068,,0.7380663995514973,36,B0005_E08,False,B0005,Eco
317,1.3444578512400016,,28.82108813123478,0.995065421211869,,0.732849227627828,35,B0005_E08,False,B0005,Eco
318,1.3370226672403116,,29.301665066332003,1.11353133467783,,0.7286813262584256,34,B0005_E08,False,B0005,Eco
319,1.3319459568668048,,27.8102167070263,0.8231594055748582,,0.7259070608799484,33,B0005_E08,False,B0005,Eco
320,1.3281730896819113,,29.866753890738902,1.2849500998903045,,0.7235982778797931,32,B0005_E08,False,B0005,Eco
321,1.325908325815351,,26.978509900090636,0.6507522984918036,,0.7221245308572148,31,B0005_E08,False,B0005,Eco
322,1.3236619523052613,,30.739648720384697,1.458867582405557,,0.7208038661525776,30,B0005_E08,False,B0005,Eco
323,1.3212035900017622,,26.12245638236852,0.4783208652353116,,0.7194503222487406,29,B0005_E08,False,B0005,Eco
324,1.3181782888016564,,31.589250278480705,1.6251610908756604,,0.7181246950570962,28,B0005_E08,False,B0005,Eco
325,1.3158393808402664,,25.273496151389587,0.3060130057897701,,0.7168114599595323,27,B0005_E08,False,B0005,Eco
326,1.3136907925892396,,32.39044147426012,1.7967510840344485,,0.7156228820306948,26,B0005_E08,False,B0005,Eco
327,1.3133256476328423,,24.466189897918763,0.1320323139098785,,0.715568915285634,25,B0005_E08,False,B0005,Eco
328,1.3128621342717577,,33.01999120748244,1.9674177046130947,,0.7154793756216266,24,B0005_E08,False,B0005,Eco
329,1.3105164078812486,,24.010154884673415,0.0402089531942808,,0.7141262761851858,23,B0005_E08,False,B0005,Eco
330,1.3079098001791412,,32.6835464271273,1.88315522122624,,0.712950378946628,22,B0005_E08,False,B0005,Eco
331,1.3054867548388212,,24.76556887574611,0.2099496140911302,,0.7117523883562447,21,B0005_E08,False,B0005,Eco
332,1.303816438817001,,31.9892542519285,1.7162598035939371,,0.7104054430299005,20,B0005_E08,False,B0005,Eco
333,1.3037401593026536,,25.654959989815776,0.3896434089142987,,0.7103491586209714,19,B0005_E08,False,B0005,Eco
334,1.3039294597401858,,31.197955065704523,1.5490641632532494,,0.7102726206362856,18,B0005_E08,False,B0005,Eco
335,1.304282637185317,,26.522063320940667,0.5596557892580197,,0.7102202785880727,17,B0005_E08,False,B0005,Eco
336,1.3042400366935891,,30.395949506296304,1.3757684419952243,,0.7102864246044817,16,B0005_E08,False,B0005,Eco
337,1.30207387604174,,27.333828166640487,0.7302297733508117,,0.7093682616727909,15,B0005_E08,False,B0005,Eco
338,1.29921052851534,,29.633285847763865,1.206288315070732,,0.7079520365626052,14,B0005_E08,False,B0005,Eco
339,1.2983575436647357,,28.14596779635572,0.9004266309798858,,0.7072811479300617,13,B0005_E08,False,B0005,Eco
340,1.2985775232393053,,28.79513251516256,1.0336538450195991,,0.7072567712571547,12,B0005_E08,False,B0005,Eco
341,1.2975859312770286,,29.837726006565426,1.9569152858755776,,0.7067013337134662,11,B0005_E08,False,B0005,Eco
342,1.294870065872681,,29.021191905817407,1.943517437105507,,0.7054698727093648,10,B0005_E08,False,B0005,Eco
343,1.2927627575984155,,29.845065298161813,1.2410867646975208,,0.7042620504554792,9,B0005_E08,False,B0005,Eco
344,1.290057427339065,,27.131754049378426,0.6877829094699693,,0.7027956151252371,8,B0005_E08,False,B0005,Eco
345,1.288330903612877,,30.618167588562503,1.4129608896653347,,0.701733837715571,7,B0005_E08,False,B0005,Eco
346,1.2877002797691002,,26.34622985444715,0.5165700757000043,,0.7014375179548809,6,B0005_E08,False,B0005,Eco
347,1.2904588272900293,,31.457528663915845,1.5845713320518375,,0.7026892496548922,5,B0005_E08,False,B0005,Eco
348,1.3007239514997566,,25.603937411426102,0.3422382413994267,,0.7083509685282924,4,B0005_E08,False,B0005,Eco
349,1.3104206509607257,,32.59154316247227,1.7549854837752137,,0.713569686009919,3,B0005_E08,False,B0005,Eco
350,1.318256499688485,,25.434419799763436,0.1760699298364337,,0.7178438715764786,2,B0005_E08,False,B0005,Eco
351,1.326135855464443,,33.35157817751912,1.93038792049178,,0.7220220372341397,1,B0005_E08,False,B0005,Eco
352,1.333900390302332,,23.363657036076184,0.0072261818435751,,0.7263126138508695,0,B0005_E08,True,B0005,Eco
0,1.86128582200809,,24.587545165229585,0.0098976862972392,,1.0141783195407252,320,B0005_A09,False,B0005,Aggressive
1,1.8582978659733085,,32.34139066207426,1.9077685472867876,,1.0111970399022328,319,B0005_A09,False,B0005,Aggressive
2,1.85403251233248,,25.859351023912357,0.2106338452370019,,1.0087823279226915,318,B0005_A09,False,B0005,Aggressive
3,1.849246991638534,,31.58920778292719,1.6960113980866074,,1.0057920037027888,317,B0005_A09,False,B0005,Aggressive
4,1.8392541259674935,,26.683318595410988,0.431349411757062,,1.0022142430649748,316,B0005_A09,False,B0005,Aggressive
5,1.8365987715328864,,30.65164553521405,1.4836567776063652,,0.9992643409857654,315,B0005_A09,False,B0005,Aggressive
6,1.8360820132752285,,27.403375459677996,0.649532824974136,,0.9997902135656208,314,B0005_A09,False,B0005,Aggressive
7,1.8350176407843048,,29.639101869129824,1.2748321607078466,,1.000027742632701,313,B0005_A09,False,B0005,Aggressive
8,1.832172912881916,,28.017798615792277,0.8534780143484473,,1.000319252010824,312,B0005_A09,False,B0005,Aggressive
9,1.8327588493212048,,28.728116588377507,1.0451054143906822,,0.9997809317424228,311,B0005_A09,False,B0005,Aggressive
10,1.8337774346005968,,28.754349180669035,1.0629836826180088,,1.0009259126599102,310,B0005_A09,False,B0005,Aggressive
11,1.8319571907707548,,27.88552597791868,0.8260177292469262,,0.9999809887459636,309,B0005_A09,False,B0005,Aggressive
12,1.8298671841872092,,29.6433066828253,1.2774847012456008,,1.000186407166743,308,B0005_A09,False,B0005,Aggressive
13,1.828441392054041,,27.336810577361597,0.6271799793629954,,0.9974265899149372,307,B0005_A09,False,B0005,Aggressive
14,1.825686349944411,,30.556160729734906,1.5097605199219128,,0.9945023827377422,306,B0005_A09,False,B0005,Aggressive
15,1.8246730673814795,,26.547207906929433,0.4183905140392259,,0.9945489464379378,305,B0005_A09,False,B0005,Aggressive
16,1.826269655533266,,31.406185177755784,1.719103645888603,,0.9946580115277656,304,B0005_A09,False,B0005,Aggressive
17,1.8256906993570343,,25.69411964059254,0.2063822554306374,,0.9942468906556352,303,B0005_A09,False,B0005,Aggressive
18,1.825314959422496,,31.985030042495392,1.9364995006155203,,0.9939484707066312,302,B0005_A09,False,B0005,Aggressive
19,1.8236006316342337,,24.968324591180984,0.0241740062812759,,0.9940361291901864,301,B0005_A09,False,B0005,Aggressive
20,1.820911253594463,,31.825213811593212,1.902403748135899,,0.9941832527229774,300,B0005_A09,False,B0005,Aggressive
21,1.8211365673717603,,25.111009703564303,0.0213269191419812,,0.9927465526457784,299,B0005_A09,False,B0005,Aggressive
22,1.8193435473338615,,26.436831822552648,0.3637789225581878,,0.990399933806932,298,B0005_A09,False,B0005,Aggressive
23,1.813565428021644,,30.910001679680622,1.593061806840092,,0.9879762825127556,297,B0005_A09,False,B0005,Aggressive
24,1.8137133082873789,,27.108357316895862,0.5800101010675502,,0.988015522072955,296,B0005_A09,False,B0005,Aggressive
25,1.8133677506058263,,29.90106837169039,1.3653075511135764,,0.9877460947503076,295,B0005_A09,False,B0005,Aggressive
26,1.8127999042661944,,27.59736588280788,0.7774380385002603,,0.987140123641728,294,B0005_A09,False,B0005,Aggressive
27,1.8097938308794164,,28.975147381023056,1.1342783420575349,,0.986138821272227,293,B0005_A09,False,B0005,Aggressive
28,1.8049975066379296,,28.36124165879848,0.9810992103031948,,0.983056642404916,292,B0005_A09,False,B0005,Aggressive
29,1.803566785894979,,28.139342592263144,0.923713316533816,,0.9817363517678654,291,B0005_A09,False,B0005,Aggressive
30,1.8037787064727733,,29.070054224020787,1.1939631229411922,,0.9812464503638694,290,B0005_A09,False,B0005,Aggressive
31,1.8033104920995504,,27.407868835030033,0.7196890357213778,,0.9816421503634258,289,B0005_A09,False,B0005,Aggressive
32,1.8030792724731917,,29.875245192595287,1.4121565728232393,,0.9812275067177488,288,B0005_A09,False,B0005,Aggressive
33,1.8048284189965924,,26.533543358456956,0.4985557124819697,,0.9811551144595312,287,B0005_A09,False,B0005,Aggressive
34,1.805468480820151,,30.59995770269819,1.6234257892206838,,0.981399829641749,286,B0005_A09,False,B0005,Aggressive
35,1.8050262179325125,,25.639316526266843,0.2718176488025319,,0.9823694201692874,285,B0005_A09,False,B0005,Aggressive
36,1.804394954606498,,31.27582506291024,1.824412427330642,,0.9826479086738352,284,B0005_A09,False,B0005,Aggressive
37,1.8260177400971944,,25.261561966029532,0.0436436564937497,,0.987516213016897,283,B0005_A09,False,B0005,Aggressive
38,1.8477267632289796,,32.313666950715074,1.948577617208664,,0.9853694066297772,282,B0005_A09,False,B0005,Aggressive
39,1.8492038111429632,,26.009506008373904,0.1320135650834822,,0.9856837755566384,281,B0005_A09,False,B0005,Aggressive
40,1.8464422635434736,,31.69951700724836,1.752240268550893,,0.9881161480844292,280,B0005_A09,False,B0005,Aggressive
41,1.839871882640366,,26.509762800952227,0.348801322455121,,0.9832511207932718,279,B0005_A09,False,B0005,Aggressive
42,1.835284906244011,,30.642400110245617,1.5384567685742214,,0.9872555163892548,278,B0005_A09,False,B0005,Aggressive
43,1.8278035578885388,,26.876067150719145,0.5589218596390708,,0.9861210182365042,277,B0005_A09,False,B0005,Aggressive
44,1.8216098378732748,,29.500993377321276,1.3219554239887237,,0.989812178103614,276,B0005_A09,False,B0005,Aggressive
45,1.822178524626081,,27.429453390918752,0.7988483631751058,,0.996537996048874,275,B0005_A09,False,B0005,Aggressive
46,1.8197942741889528,,28.717963919006404,1.1428156231295798,,0.9958497436982452,274,B0005_A09,False,B0005,Aggressive
47,1.818895485292914,,28.2509578681296,1.019311905315043,,0.9958595125335816,273,B0005_A09,False,B0005,Aggressive
48,1.8184494109290403,,27.823890261451155,0.9225158744027274,,0.9938584133539332,272,B0005_A09,False,B0005,Aggressive
49,1.8128069889242715,,28.899716586021384,1.2202382209549274,,0.990511359774727,271,B0005_A09,False,B0005,Aggressive
50,1.8136672925232624,,26.84880150015266,0.6919745251202358,,0.989949830269413,270,B0005_A09,False,B0005,Aggressive
51,1.8121087117488175,,29.502270512888384,1.4295147881325527,,0.9896513226280492,269,B0005_A09,False,B0005,Aggressive
52,1.812260385519358,,26.00112321342416,0.4770197281213414,,0.9892165420347784,268,B0005_A09,False,B0005,Aggressive
53,1.812966020086431,,30.32599387506056,1.646280871786988,,0.9889494417785198,267,B0005_A09,False,B0005,Aggressive
54,1.8062315542821672,,25.41293672918049,0.2811361623510982,,0.9860392458629252,266,B0005_A09,False,B0005,Aggressive
55,1.8026776627020349,,31.149546493766533,1.8695913051357465,,0.9818617557134708,265,B0005_A09,False,B0005,Aggressive
56,1.803861174073452,,24.504908302198693,0.0646655982293858,,0.9818249751586308,264,B0005_A09,False,B0005,Aggressive
57,1.802126618513887,,31.43254120908743,1.9536351908284797,,0.982910437897246,263,B0005_A09,False,B0005,Aggressive
58,1.819295036286093,,24.775951705411067,0.0047442996398716,,0.992770004914025,262,B0005_A09,False,B0005,Aggressive
59,1.8371079034774151,,25.053141676239736,0.2665610404170068,,1.0012709575474488,261,B0005_A09,False,B0005,Aggressive
60,1.8480724608459165,,30.57534602057945,1.628273539270466,,1.007192255971353,260,B0005_A09,False,B0005,Aggressive
61,1.8347724633350624,,26.188773718240416,0.4867510072224524,,1.001292112146667,259,B0005_A09,False,B0005,Aggressive
62,1.8264418537266145,,29.78294598048327,1.4300403558017616,,0.9952006304478228,258,B0005_A09,False,B0005,Aggressive
63,1.8250865286426807,,26.889150746042844,0.7022291470286841,,0.9921748812886224,257,B0005_A09,False,B0005,Aggressive
64,1.818445011312955,,28.65656258797529,1.207744962331589,,0.9885529394043796,256,B0005_A09,False,B0005,Aggressive
65,1.8154275207787791,,27.32272001165741,0.9073699814054288,,0.986528624475506,255,B0005_A09,False,B0005,Aggressive
66,1.8094049792177185,,27.61232218448866,0.9813917565863124,,0.9841144756287188,254,B0005_A09,False,B0005,Aggressive
67,1.8070439632046973,,28.08304761938255,1.1113767308619755,,0.9837494116470458,253,B0005_A09,False,B0005,Aggressive
68,1.80545110902933,,26.91340521662107,0.7573593531581936,,0.9828463126435968,252,B0005_A09,False,B0005,Aggressive
69,1.80219249518346,,29.400968694459124,1.3263085476838994,,0.9809491353271418,251,B0005_A09,False,B0005,Aggressive
70,1.796489019510738,,26.172990931333725,0.5589105219207019,,0.9778157618317544,250,B0005_A09,False,B0005,Aggressive
71,1.7917700272807358,,29.954962932725525,1.550995934109003,,0.974677059205298,249,B0005_A09,False,B0005,Aggressive
72,1.7910771244148354,,25.099139699248617,0.3445538924198035,,0.9727970238681376,248,B0005_A09,False,B0005,Aggressive
73,1.7877042552112568,,30.691606743894905,1.7512768605599125,,0.9714562404273952,247,B0005_A09,False,B0005,Aggressive
74,1.7809882137879456,,24.02833811720111,0.1277312932534361,,0.9684333339119588,246,B0005_A09,False,B0005,Aggressive
75,1.7749211200098094,,31.34800499119112,1.9715513204488555,,0.9660437887904828,245,B0005_A09,False,B0005,Aggressive
76,1.778809752625215,,23.802239491920737,0.0686610765959712,,0.9661360053218572,244,B0005_A09,False,B0005,Aggressive
77,1.77765444810159,,31.00534648254178,1.8215691944606656,,0.9658327689751374,243,B0005_A09,False,B0005,Aggressive
78,1.7729437735813829,,25.236746375617788,0.2962344037209351,,0.9640355138500982,242,B0005_A09,False,B0005,Aggressive
79,1.767647337525611,,30.618995339075084,1.623841491679867,,0.9625268647415058,241,B0005_A09,False,B0005,Aggressive
80,1.761522057476807,,26.343203321071964,0.5243257814401011,,0.9606324464843248,240,B0005_A09,False,B0005,Aggressive
81,1.7614413663947703,,29.863236445449385,1.427955482715875,,0.9601042017247662,239,B0005_A09,False,B0005,Aggressive
82,1.7656926695002153,,26.853541564811707,0.7502212872006335,,0.9617734943318008,238,B0005_A09,False,B0005,Aggressive
83,1.7657488848198912,,28.554390908923132,1.2074326880947677,,0.9623523507045072,237,B0005_A09,False,B0005,Aggressive
84,1.763288345850586,,27.481360708328044,0.9503948049457848,,0.961796901457612,236,B0005_A09,False,B0005,Aggressive
85,1.7572709626910017,,27.479102063142893,0.987421055236918,,0.959339280383938,235,B0005_A09,False,B0005,Aggressive
86,1.7522551956437042,,28.04032732024268,1.1426570333406545,,0.9565757978393836,234,B0005_A09,False,B0005,Aggressive
87,1.748017763760246,,26.437193710978477,0.7709078661579662,,0.9535539919859832,233,B0005_A09,False,B0005,Aggressive
88,1.742024170601035,,28.69520922796589,1.3640032540892462,,0.9504501190253234,232,B0005_A09,False,B0005,Aggressive
89,1.7415105425334638,,25.46011585101904,0.5448376722907485,,0.9482735217269652,231,B0005_A09,False,B0005,Aggressive
90,1.7366898601358112,,29.622990977243152,1.5666322629195069,,0.946522063415809,230,B0005_A09,False,B0005,Aggressive
91,1.7605548910508333,,25.251282075454064,0.3242075531861244,,0.9419115400048038,229,B0005_A09,False,B0005,Aggressive
92,1.7922134963367,,33.13374214074666,1.7727272200111468,,0.9383681755234404,228,B0005_A09,False,B0005,Aggressive
93,1.7900441721033908,,26.37539367707488,0.1087638759454108,,0.936593470068216,227,B0005_A09,False,B0005,Aggressive
94,1.783960346986664,,33.364764203074486,2.002302564101296,,0.935048087798849,226,B0005_A09,False,B0005,Aggressive
95,1.773043620074538,,25.398226754147,0.0933348850522125,,0.9385260300291292,225,B0005_A09,False,B0005,Aggressive
96,1.7676874855967426,,31.85115040766092,1.8208014473301664,,0.9336380411830116,224,B0005_A09,False,B0005,Aggressive
97,1.7617796554995169,,25.72856918302008,0.3235155123923915,,0.9350491589477083,223,B0005_A09,False,B0005,Aggressive
